,Unnamed: 0,service,location,products,reviewName,text,score,date,url,client
156,156,-1,1,1,Serate a tema - La Sorgente,"Veramente consigliato per chi ha voglia di trascorrere una serata in compagnia. Da qualche mese a questa parte ogni sabato c'è una serata a tema e noi abbiamo partecipato a diverse serate e il rapporto prezzo/qualità è sempre stato all'altezza delle aspettative. Il menù di solito costa 20€ ed è tutto compreso, dall'antipasto al dolce e ottimo vino.  Inoltre l'ambiente suggestivo è stato recentemente rinnovato dando al locale un'atmosfera intima e calda. Da non perdere!",5,2013-02-18,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r152476721-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
157,157,1,1,-1,Ambiente famigliare - La Sorgente,"A canzo - località Gajum - albergo/ristorante molto famigliare. I titolari che sono persone molto gentili e simpatiche. Cucina classica con alcune specialità. Ambiente rustico ed accogliente. Prezzi contenuti. Consigliato per una buona mangiata in compagnia. Poi, per chi vuole e se la sente, si può fare una bella passeggiata nei boschi.",4,2013-01-25,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r150600339-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
158,158,1,1,1,Buon cibo classico bell'ambiente - La Sorgente,"Cucina molto classica, tutto ben fatto e buono.  Molto buoni gli involtini di verze. Ambiente rustico molto carino, anche se faceva un po' fresco. Servizio familiare e prezzi onesti.",3,2013-01-24,https://www.tripadvisor.it/ShowUserReviews-g2359944-d3802526-r150472143-La_Sorgente-Canzo_Province_of_Como_Lombardy.html,La Sorgente-Canzo Province of Como Lombardy
159,159,1,1,-1,Disponibili e ottimi prodotti - Ghe Sem Monti,"Purtroppo non era ancora disponibile cenare all’interno del locale, ma i ravioli sono ottimi e sfiziosi e il personale molto disponibile. Ci hanno spiegato come scegliere e comporre la nostra cena. Soddisfatti!",4,2020-06-07,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r757012245-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
160,160,-1,-1,1,Scoperto tardi - Ghe Sem Monti,"assolutamente buono, non sono vegetariano quindi ho provato tutto il resto col il trasporto a domicilio...speso il giusto...tutto buono",4,2020-06-07,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r757037223-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
161,161,-1,-1,0,da allora ci torno di continuo - Ghe Sem Monti,un'idea meravigliosa che non può mai annoiare. Infatti ci do spesso appuntamento a persone varie che arrivano da diversi posti del mondo e nessuno ha mai detto: insomma. Tutti entusiasti.,5,2020-02-12,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r744520459-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
162,162,-1,-1,1,assolutamente da provare - Ghe Sem Monti,"Ravioli cinesi con ripieni innovativi, ispirato a ricette tradizionali italiane ma non solo, anche sapori internazionali. Abbiamo optato per la formula “degustazione fai da te” e quindi assaggiato dieci ravioli a testa, spaziando dal vegetariano, al ripieno di pesce (capasanta, storione, carbonara di mesce, baccalà, salmone) fino a ripieni di carne e altri ispirati alla carbonara, alla norma, e ad altre ricette sia regionali italiane che internazionali. Avrei potuto dare un punteggio leggermente più basso perché un tavolo era leggermente insipido e due invece un po’ salati, e il conto non proprio basso: 49€ in due per 10 ravioli a testa, con acqua e due caffè. Tuttavia mi sento di dare 5 punti perché alcuni erano davvero strepitosi (su tutti la carbonara, la milanese, la norma, la Sorrentina, e la carbonara di mare) e l’esperienza assolutamente da fare ma anche da ripetere. ",5,2019-07-28,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r693443866-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
163,163,-1,1,1,Dim sum super!!! - Ghe Sem Monti,"Milano, via Monti Ormai sapete quanto io adoro i dim sum e questo locale mi ha colpita sin da subito. Finalmente ho provato i fantastici dim sum di @ghesemmi dove l'impasto cinese incontra ripieni totalmente italiani. Cacio e pepe, norma, amatriciana, milanese, ligure sono alcuni dei nomi che troverete nel menù. Scegliere è davvero difficile, ce ne sono di tutti i gusti, io infatti ho scelto di fare la degustazione per provarne diversi e infine ne ho aggiunti altri, quelli che mi ispiravano di più! Ne ho mangiati una ventina e non volevo smettere!!!! Mamma quanto mi sono piaciuti! Sono uno più particolare dell'altro e i ripieni vi esplodono in bocca sprigionando sapori autentici. Un concept a mio parere geniale! Bravi! Bella anche l'idea di accompagnare i dim sum con dei cocktails decisamente unici fatti con ingredienti che raramente trovate nei drinks! Anche loro hanno partecipato al programma di @simonerugiati FoodAvisor nella puntata dei ravioli cinesi a Milano! Prezzi nella norma. CHILD-FRIENDLY ⭐⭐⭐⭐se avete bisogno seggiolone e fasciatoio li hanno, però non ci porterei Ale perché credo non riuscirei a farle mangiare qualcosa! Non do 5 stelle solo per quello! Consigli: - prenotazione obbligatoria - ottima gestione dei protocolli Covid - carino anche l'esterno - hanno due sedi scegliete quella più comoda per voi",5,2020-06-21,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r757877502-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
164,164,-1,-1,1,4/11 ed è già tanto. - Ghe Sem Monti,Cena tra amiche con grandi aspettative. Prendiamo il menù degustazione con 11 ravioli diversi. A stento 4 erano mangiabili. I ripieni erano acidi e sgradevoli al palato. Per di più il prezzo era troppo alto rispetto alla qualità del cibo. Non ci tornerò e non lo consiglio ,2,2020-02-01,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r742398194-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
165,165,1,1,1,Idea interessante! - Ghe Sem Monti,"Idea molto interessante di farcire i Dim Sum con gli ingredienti della tradizione italiana. Abbiamo preso il menù degustazione di 11 Dim Sum, tutti con il loro carattere. L'impasto dei Dim Sum era buono e leggero. Abbiamo accompagnato la cena con 2 cocktail che ci potevano stare abbastanza bene, specialmente il Bushido. Prezzo onesto e personale gentile!",4,2021-07-16,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r797374077-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
166,166,1,1,1,Buono... - Ghe Sem Monti,"Tornata dopo un annetto in questo ristorante e l'atmosfera é sempre gradevole e piacevolmente informale. Il concept di coniugare il dim sum ai ""grandi classici"" italiani alla fine funziona e soddisfa, anche se alcune proposte a giudizio di chi scrive non si sono rivelate totalmente all'altezza delle aspettative. Cacio e pepe, Trevigiano e Piemontese molto buoni, al pari di quasi tutti i ""ravioli"" di ""terra""; altre proposte invece, sempre a opinione personale, andrebbero riviste. I prezzi indicati in menu, vista la zona e la tipologia di offerta, sono abbastanza adeguati. Una nota di merito alla cortesia del personale. Consigliato se si vuole provare un cibo italiano un pò diverso, magari abbinando un cocktail a quanto ordinato.",3,2020-09-29,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r772420381-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
167,167,-1,-1,-1,Caro per un pranzo veloce - Ghe Sem Monti,Buoni o ravioli anche se un po' cari. Te ne consigliano 10 ne bastano forse 6/7 ma 18 euro sembrano troppi. Bouno il ravioli dolce meno il caffe,3,2021-07-20,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r798694408-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
168,168,-1,-1,1,Perchè questo mix? - Ghe Sem Monti,"Per quale motivo fare una fusione creando dei dim sum riempiti di cibo italiano? Il ripieno alla pizza oppure quello alla lingua in salsa è tremendo. Gli altri gusti (ho preso il menù degustazione con 11 gusti diversi) sono appena passabili, ma alla fine capisci che la digestione sarà lunga e faticosa perchè anche la pasta non è leggerissima. Prezzi altini e il calice da 5 euro di prosecco conteneva praticamente UN SORSO di vino. Da qui la domanda, perchè fare un mix di cui se ne faceva benissimo a meno?",1,2019-12-14,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r732707996-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
169,169,-1,-1,1,Super! Da provare - Ghe Sem Monti,"Ristorantino/fast food gourmet da provare assolutamente! Serve quasi esclusivamente ravioli cinesi con ripieni dal gusto occidentale (molti sono condimenti prettamente italiani come amatriciana, norma ecc). Per la prima volta consiglio, come ci ha suggerito il cameriere, di provare il mix da 11 pezzi tutti diversi. In seguito, abbiamo ordinato qualche porzioni aggiuntiva dei gusti che ci sono piaciuti di più. Prezzi giusti",5,2020-06-30,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r758565072-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
170,170,-1,1,1,PER ME É NO - Ghe Sem Monti,"Consigliato da amici mi sono recato in questo locale con la mia compagna e purtroppo non ci siamo trovati bene!!prezzi esagerati per dei ravioli a mio dire con un ripieno che non entusiasma affatto, nonostante la semplicità, che premia se fosse accostata bene!! Il pesto nel raviolo genovese non ci siamo, sembra quello comprato nei barattoli al supermercato! Il bere é arrivato a fine cena, 2 cocktail semplicissimi ma pieni di rum! La cucina é delicatezza dei sapori che a mio parere manca! Mi spiace lasciare brutte recensioni non é da me, anche perché la ragazza che ci ha serviti é stata gentile, ma prendetela come una critica costruttiva!!si può fare meglio, e poi qualcosa di più orientale nelle scelte ci sta!! Sono uscito dal locale ho pagato 57 euro, 50 con lo sconto, e sono andato a mangiare perché avevamo ancora fame!! Che poi non è questione di soldi, se avessi mangiato bene non mi sarebbe interessata la spesa",2,2019-09-16,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r710353171-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
171,171,-1,-1,1,"Oltre le
Aspettative !! Combinazioni - Ghe Sem Monti",Oltre le Aspettative !! Combinazioni di tradizione e cucina fusion strabiliante! Ottimi consigli del Barman e i cocktail sono buonissimi in abbinamento con i ravioli con il tocco personale! Ci torneremo sicuramente presto!,5,2020-10-02,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r772790215-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
172,172,-1,-1,-1,Filone “Milano imbruttita” - Ghe Sem Monti,Sicuramente gustoso e simpatico ma troppo caro per una catena. Entrando hai subito quella sensazione che ti danno le immagini o le grafiche da stock. E non c’è nulla di male nell’usarle ma l’obiettivo è il risparmio. ,3,2020-02-15,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r745280687-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
173,173,-1,-1,1,Buono - Ghe Sem Monti,"Abbiamo scelto i ravioli alla carta (es. selvaggio, Milanese, romano, norma, calabrese) e ci sono sembrati tutti buoni. Dolci dalla vicina pasticceria. Un po' caro in generale, ma se mi trovassi ancora in zona ci tornerei.",4,2020-02-16,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r745353467-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
174,174,-1,1,1,Dimenticare subito - Ghe Sem Monti,"Il locale fighetto, alla milanese, non è sufficiente a fare dimenticare una cucina francamente non buona. Pasta dei dim sum cruda, ingredienti abbinati in maniera casuale e inutile (perché fare un dim sum alla pizza, ci si chiede...), senza arte né parte. Sul tavolo figureranno tre o quattro boccette di presumibile olio, di cui nessuno vi spiegherà né l'uso né il contenuto preciso. Locale pressoché deserto, ti chiedono di sedere in un tavolo letteralmente incastrato tra altri due, tanto per provocare imbarazzo e fastidio agli avventori.  Impossibile capire quale sia il concept che sta dietro un locale di questo tipo...",1,2019-12-15,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r732839587-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
175,175,0,-1,0,Ottima idea e ottima rapporto - Ghe Sem Monti,"Bellissima l'idea di creare ravioli con ingredienti italiani, ampia scelta di menu e ottimo servizio, ragazzi davvero cordiali, disponibili e in gamba, tempi di attesa rapidi. Consigliato anche il raviolo dolce finale!!!",5,2020-02-01,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r742362908-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
176,176,1,1,1,Ottima idea ma prezzi esagerati - Ghe Sem Monti,"Ottima idea per una pausa pranzo diversa dal solito, in sostanza sono i classici rivoli al vapore orientali, rivisti in chiave occidentale, con ripieni più vicini alle nostre abitudini. Ravioli cinesi ripieni con cacio e pepe, con carbonara di mare o con pesto genovese sono senza dubbio una novità molto interessante nel panorama dei millemila bar e locali per il mezzogiorno, ma 6 ravioli e 1 acqua naturale a 12 euro mi sembra un po' eccessivo. La media è circa 2 euro a raviolo e il conto finale è presto fatto: o hai ancora fame, o hai speso un botto. Rimane comunque molto interessante. Personale disponibile e norme anti covid pienamente rispettate.",3,2020-07-21,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r760904262-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
177,177,-1,-1,1,Da provare.... E tornarci! - Ghe Sem Monti,"Ero decisamente scettica quando mi hanno proposto questo ristorante. Ma mi sono dovuta ricredere subito! I ravioli che ho provato io erano favolosi.... Non hanno niente a che vedere con quelli cinesi, se non per l' impasto, ma erano buonissimi, con gli ingredienti del ripieno ben proporzionati da sentire tutti i gusti. Io ho bevuto vino, ma le persone con me hanno provato i cocktails e mi hanno detto che erano buoni! Forse i prezzi sono un po' altini (soprattutto i cocktails, sui 10€ l'uno) però io sono uscita soddisfatta. Ci tornerò!! Camerieri gentilissimi!",5,2019-10-04,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r715220130-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
178,178,1,1,1,Bella idea - Ghe Sem Monti,"Il ristorante propone una selezione piuttosto vasta di dim sum reinterpretati con ingredienti e sapori tipici della cucina italiana. Dell'originale raviolo rimangono solo la pasta, il suo sapore e la forma, mentre il ripieno spazia fra i piatti di carne, le opzioni vegetariane e i sughi nostrani. L'idea è molto carina e ben realizzata. Il fattore novità sicuramente vi porterà a tornare qualche volta, magari portandoci qualche amico per provare un'esperienza sicuramente diversa dalle più classiche alternative della zona. Il prezzo forse è leggermente elevato per una cucina che è, in fin dei conti, tipicamente povera, ma ne vale la pena. Consigliato. Magari non diventerà mai il vostro ristorante di fiducia, ma vale certamente la visita.",4,2020-10-21,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r775050987-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
179,179,1,-1,1,Da provare - Ghe Sem Monti,"Sono stata in questo posto con alcuni amici e incuriositi dalle foto viste su internet, abbiamo deciso di prendere un menù degustazione a testa (18€).  Voto 3 perché di 11 ravioli ne riprenderei solo 2/3... buonini nel complesso, un po’ pesanti.  Da provare, ma non tornarci ",3,2019-10-11,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r717408386-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
180,180,-1,-1,-1,ILLUMINANTE …!!! - Ghe Sem Monti,"L’idea di contaminare tradizione cinese con quella italiana è veramente una figata!! Buonissimo tutto, compreso i fantastici aperitivi anch’essi mixati con influenze orientali…. Io ci ritorno senz’altro …!!! ",5,2021-08-07,https://www.tripadvisor.it/ShowUserReviews-g187849-d10243054-r802261605-Ghe_Sem_Monti-Milan_Lombardy.html,Ghe Sem Monti-Milan Lombardy
